Mick Taylor Band|0|||||||5| $175 |5|61| $26,175 
Sweetwater|0|||||||3| $87 |64|129| $11,628 
The Barr Brothers|5||0|0||23|11|11| $30 |8|60| $1,825 
Kurt Bestor|4||0|0||32|8|13| $71 |5|56| $4,121 
Alkaline Trio|0|||||||109| $48 |35|6,577| $332,508 
The Big One Festival|0|||||||1| $90 |127|127| $12,835 
Enslaved|0|||||||26| $38 |3|66| $2,469 
David Brent|0|||||||4| $48 |147|663| $34,537 
The Mowglis|0|||||||101| $25 |13|1,246| $37,268 
Caetano Veloso|0|||||||9| $128 |37|591| $61,306 
All I Want For Christmas Show|0|||||||3| $63 |29|154| $12,795 
Paradiso Festival|0|||||||21| $162 |115|2,953| $597,146 
!!! - chk chk chk|2||0|0||4|4|35| $20 |7|253| $6,353 
Buika|0|||||||10| $89 |6|83| $7,648 
CounterPoint Music Festival|0|||||||8| $119 |13|385| $58,660 
Shinee|0|||||||6| $153 |84|584| $120,212 
Dayglow|0|||||||93| $61 |73|6,722| $489,232 
Desert Daze Music Festival|4||0|0||60|12|1| $100 |35|35| $4,036 
Doomtree|0|||||||38| $36 |18|589| $23,583 
Shiny Toy Guns|0|||||||15| $32 |10|115| $4,991 
Pharrell Williams|0|||||||4| $88 |239|1,048| $113,298 
Kerfuffle|0|||||||4| $80 |215|1,133| $101,159 
Colbie Caillat|0|||||||84| $82 |26|3,932| $343,379 
Arroyo Seco Music Festival|0|||||||3| $130 |497|1,462| $271,782 
Mammoth Festival of Beers and Bluesapalooza|0|||||||26| $102 |3|79| $8,577 
Face|0|||||||3| $75 |8|32| $1,822 
Yallapalooza|0|||||||3| $38 |81|359| $19,101 
Ed Kowalczyk|0|||||||54| $65 |10|550| $36,662 
Tramps Like Us Festival|0|||||||5| $65 |13|143| $12,301 
Don Williams|0|||||||133| $97 |6|1,034| $108,084 
Guster|0|||||||140| $45 |22|6,504| $366,262 
Junip|0|||||||16| $35 |15|312| $11,893 
Lukas Graham|0|||||||62| $40 |88|7,807| $328,532 
Kix|3||0|0||13|6|21| $55 |4|69| $3,593 
Bomb the Music Industry|0|||||||3| $82 |20|41| $2,699 
Anthony Hamilton|0|||||||166| $111 |16|5,220| $662,881 
Toro y Moi|0|||||||125| $37 |7|2,347| $107,613 
Dylan Moran|8||0|0||35|14|26| $75 |9|301| $26,395 
Jenni Rivera|0|||||||7| $131 |24|264| $41,817 
Slam Dunk Festival|0|||||||3| $60 |33|97| $6,660 
Brandy Clark|10||0|0||30|6|22| $35 |2|46| $1,645 
Circa Survive|0|||||||173| $40 |15|6,663| $340,018 
Zendaya|0|||||||21| $47 |13|755| $37,768 
Sinead Oconnor|0|||||||11| $129 |14|128| $17,899 
Satisfaction|2||0|0||86|43|29| $71 |9|96| $6,538 
We Can Survive|0|||||||2| $135 |3,134|6,269| $1,097,533 
The Academy Is|0|||||||18| $25 |20|600| $25,592 
The Rascals|0|||||||82| $150 |10|1,188| $187,061 
Presidents of the United States of America|0|||||||30| $30 |7|254| $9,685 
Cathedrals|0|||||||4| $15 |67|175| $4,762 
The Knife|0|||||||10| $54 |202|2,980| $169,826 
The Impossibles Band|0|||||||2| $62 |32|65| $3,612 
Kaytranada|0|||||||34| $48 |44|2,745| $194,591 
Avantasia|0|||||||1| $85 |30|30| $2,457 
Unwritten Law|0|||||||17| $37 |2|54| $2,332 
Jack DeJohnette|0|||||||5| $67 |7|33| $3,310 
IAM|0|||||||8| $44 |12|114| $5,266 
Washed Out|1||0|0|||0|77| $39 |11|1,656| $76,586 
Michael Kiwanuka|8||0|0||74|6|63| $40 |19|2,732| $144,567 
Armin Van Buuren|1||0|0||26|26|70| $80 |81|20,252| $2,107,977 
J Cole|0|||||||11| $50 |21|497| $30,975 
The Sounds|0|||||||44| $41 |11|452| $18,047 
Randy Travis|0|||||||34| $99 |8|730| $69,389 
The Ride Festival|0|||||||11| $115 |4|390| $112,272 
The Blasters|0|||||||6| $79 |4|35| $4,311 
Telluride Bluegrass Festival|0|||||||33| $101 |129|5,223| $1,036,069 
G.O.D.|0|||||||1| $48 |149|149| $9,298 
Akon|12||0|0||63|4|3| $74 |4|62| $5,236 
UFest|0|||||||2| $70 |23|46| $3,144 
Wham Bam|0|||||||1| $65 |131|131| $10,236 
This Will Destroy You|0|||||||20| $27 |6|210| $6,677 
Riot Fest Toronto|0|||||||9| $78 |9|512| $37,345 
Summer Spirit Festival|0|||||||8| $85 |61|598| $76,672 
The Deadly Gentlemen|0|||||||3| $40 |34|34| $1,376 
Colony House|0|||||||32| $32 |10|381| $11,824 
O Starry Night|0|||||||3| $69 |161|581| $46,051 
Rebelution Parking Passes|0|||||||5| $7 |10|42| $632 
Eros Ramazzotti|0|||||||13| $158 |108|1,721| $349,042 
Starting Line|0|||||||19| $35 |69|1,328| $51,770 
Victor Calderone|0|||||||8| $40 |3|107| $6,160 
Nightmares on Wax|0|||||||26| $35 |4|117| $4,171 
The Griswolds|0|||||||25| $27 |11|490| $14,431 
Rolling Stone Super Bowl Party|0|||||||1| $900 |86|86| $82,440 
Funk Hunters|0|||||||7| $60 |20|136| $6,711 
Liza Minnelli|0|||||||23| $160 |12|851| $125,783 
John Tesh|0|||||||19| $76 |4|52| $4,011 
Sango|0|||||||13| $43 |33|482| $23,950 
Bela Fleck|18||0|0||101|8|94| $72 |4|619| $48,977 
California Metalfest|0|||||||1| $59 |35|35| $2,204 
Rend Collective|12||0|0||10|5|5| $36 |7|31| $1,176 
La Ley|0|||||||22| $54 |15|534| $47,773 
Kerfuffle Before Christmas|0|||||||3| $49 |27|105| $5,575 
Attack Attack|0|||||||20| $40 |1|78| $2,409 
Hard Rock Calling|0|||||||1| $20 |410|410| $9,819 
Dolly Parton Parking Passes|0|||||||10| $29 |9|108| $4,295 
K-OS|0|||||||10| $34 |7|31| $1,164 
Red Bull Music Academy|0|||||||4| $52 |28|195| $10,175 
Suicide Silence|0|||||||36| $44 |2|79| $3,211 
X Ambassadors|0|||||||97| $34 |43|8,737| $306,600 
Gregory Alan Isakov|0|||||||71| $50 |6|1,230| $73,295 
Panteon Rococo|0|||||||17| $48 |2|49| $2,538 
Hillsong United|0|||||||97| $72 |100|14,796| $1,243,369 
CHIC|1||0|0||38|38|6| $58 |9|101| $6,762 
Xtreme Christian Music Conference|0|||||||1| $50 |95|95| $4,201 
Le Youth|0|||||||3| $39 |38|77| $2,562 
Tribal Theory|0|||||||6| $30 |19|56| $1,847 
Temples|0|||||||46| $30 |5|353| $12,131 
T in the Park|0|||||||6| $112 |33|193| $24,905 
RJ|1||0|0|||0|5| $46 |50|224| $11,768 
Ryn Weaver|0|||||||29| $20 |29|1,434| $37,875 
Foxes|0|||||||7| $5 |15|90| $694 
Lido|0|||||||18| $34 |40|766| $23,291 
Don Henley Parking Passes|0|||||||12| $22 |4|213| $8,298 
Triad College Music Festival|0|||||||2| $60 |17|34| $1,491 
Whitney|4||0|0||54|13|41| $28 |26|1,882| $61,954 
David Grisman|0|||||||10| $132 |2|59| $10,582 
Black Moth Super Rainbow|0|||||||24| $30 |6|76| $4,176 
Led Zepagain|1||0|0||41|41|43| $34 |6|254| $10,032 
Unknown Mortal Orchestra|0|||||||86| $40 |12|1,376| $65,414 
Take That|0|||||||33| $84 |67|4,598| $427,948 
Theo Katzman|0|||||||2| $27 |18|36| $1,197 
Leftover Crack|0|||||||13| $35 |2|73| $3,047 
Country USA Music Festival|0|||||||21| $69 |12|610| $43,744 
Calexico|0|||||||50| $44 |4|266| $11,719 
The Faint|0|||||||86| $35 |7|574| $19,320 
Every Avenue|0|||||||11| $16 |6|37| $815 
Cat Power|0|||||||63| $44 |9|1,005| $50,502 
Frequency Burst|0|||||||1| $80 |107|107| $10,385 
Good Charlotte|6||0|0||11|2|52| $42 |28|3,400| $163,073 
Golden State Music Fest|0|||||||1| $66 |164|164| $15,320 
Jessie J|0|||||||13| $40 |213|3,822| $172,189 
KCRWs World Festival|0|||||||3| $65 |1,129|4,046| $380,285 
Margaret Glaspy|4||0|0|||0|8| $26 |9|119| $3,558 
Way Over Yonder|0|||||||5| $49 |10|43| $2,782 
Spirit of the West|0|||||||9| $87 |39|232| $23,826 
Lectric Leprechaun|0|||||||1| $35 |148|148| $5,490 
Def Leppard|0|||||||261| $101 |246|88,509| $9,822,724 
Dean Brody|0|||||||39| $75 |8|607| $38,237 
Rob Thomas|0|||||||106| $112 |100|12,897| $1,703,731 
Buckeye Country Superfest|0|||||||9| $100 |955|8,964| $1,250,115 
Wiz Khalifa|0|||||||184| $64 |170|72,124| $4,393,696 
U Kiss|0|||||||3| $100 |12|68| $6,368 
WKQX PIQNIQ|0|||||||2| $25 |1,077|2,154| $79,782 
Rooney|0|||||||14| $24 |5|140| $4,875 
Summer Music Festival|0|||||||3| $88 |2|95| $13,187 
Ab-Soul|1||0|0||10|10|41| $39 |7|464| $18,512 
Hillsong Nights|0|||||||4| $66 |2|400| $43,494 
The Hotelier|2||0|0||6|6|3| $25 |10|46| $1,212 
Crystal Bowersox|2||0|0||12|6|25| $55 |2|58| $3,626 
Michael Buble|0|||||||91| $138 |375|47,573| $7,867,302 
Outcry Tour Parking Passes|0|||||||3| $10 |29|86| $924 
Joey Alexander|1||0|0|||0|16| $100 |2|49| $4,802 
Ivan and Alyosha|0|||||||21| $31 |2|50| $1,618 
The Music of Aretha Franklin|0|||||||1| $186 |48|48| $9,221 
B93 Birthday Bash|0|||||||13| $57 |8|123| $9,454 
Juliette and The Licks|0|||||||1| $47 |33|33| $1,430 
Born Ruffians|0|||||||28| $26 |6|209| $6,564 
Kristen Chenoweth|0|||||||4| $107 |187|653| $92,718 
Kiss FM Haunted House Party|0|||||||1| $36 |179|179| $7,644 
5th Dimension|0|||||||15| $64 |4|45| $2,895 
Sergio Mendes|1||0|0||18|18|29| $95 |6|1,029| $136,901 
Dillinger Four|0|||||||5| $40 |12|98| $3,649 
Matt Andersen|0|||||||11| $62 |2|32| $1,952 
Los Van Van|0|||||||8| $105 |8|32| $3,502 
Journey|0|||||||313| $105 |234|114,773| $13,553,838 
OMFG!|0|||||||7| $130 |36|589| $73,922 
Matoma|0|||||||26| $40 |20|1,324| $70,774 
Electric Daisy Carnival New York (EDC)|0|||||||11| $174 |202|2,907| $533,991 
Rita Ora|0|||||||14| $17 |36|644| $15,610 
Camp Bisco Music Festival Parking Passes|0|||||||1| $65 |56|56| $4,060 
Ganja White Night|0|||||||17| $48 |25|461| $20,778 
Richard Hawley|0|||||||5| $47 |4|36| $1,826 
Dweezil Zappa|0|||||||36| $59 |5|121| $9,493 
Faster Horses Festival|1||0|0||4|4|9| $210 |58|709| $158,296 
Kris Allen|0|||||||22| $39 |4|34| $1,233 
Young Jeezy|0|||||||58| $80 |20|3,056| $380,905 
Cafe Tacuba|0|||||||46| $74 |10|1,012| $99,701 
Epicenter Festival|0|||||||3| $79 |555|1,507| $123,394 
The Big Feastival|0|||||||7| $70 |7|34| $3,328 
North Carolina A T Homecoming|1||0|0||8|8|3| $89 |36|102| $10,270 
Architects|1||0|0||34|34|42| $32 |4|327| $11,980 
Red Not Chili Peppers|0|||||||7| $22 |40|381| $14,173 
Hyuna|0|||||||7| $109 |20|180| $22,275 
Atlanta Blues Festival|0|||||||5| $48 |60|235| $14,896 
Subculture LA|0|||||||1| $85 |49|49| $4,139 
Osheaga Music and Arts Festival|0|||||||27| $175 |62|3,851| $985,630 
Veld Music Festival|0|||||||17| $93 |15|775| $115,659 
Bassjackers|0|||||||18| $26 |3|105| $4,384 
Basia Bulat|0|||||||6| $42 |6|62| $2,185 
Sunn O)))|0|||||||14| $32 |5|66| $2,841 
Weezer Parking Passes|0|||||||24| $20 |6|353| $8,442 
Soundwave Music Festival|0|||||||2| $118 |14|28| $3,539 
Bounce Music Festival|0|||||||4| $33 |19|357| $10,970 
El Megaton Mundial de Polito Vega|0|||||||3| $95 |837|3,126| $405,698 
Empire of the Sun|0|||||||42| $57 |90|9,528| $690,073 
Penguin Prison|0|||||||10| $25 |22|234| $7,242 
Rachel Platten|0|||||||38| $22 |41|3,124| $88,038 
Hellogoodbye|3||0|0||56|17|13| $38 |4|190| $1,490 
Hot 96.9 House Party|0|||||||1| $53 |48|48| $2,783 
BAP|0|||||||13| $114 |78|957| $124,485 
Mark Lanegan|11||0|0|||0|31| $37 |4|291| $12,794 
Romeo Santos Parking Passes|0|||||||17| $19 |12|201| $4,544 
Glasvegas|0|||||||8| $23 |9|135| $2,001 
Youngblood Hawke|0|||||||26| $19 |4|317| $6,330 
Afropunk Festival|3||0|0||14|5|11| $60 |66|1,151| $133,525 
Basement Jaxx|0|||||||6| $35 |9|390| $28,701 
Carl Cox|0|||||||19| $56 |17|658| $43,633 
Iggy Azalea|0|||||||68| $76 |130|10,559| $947,480 
Neil Berg|1||0|0||71|71|25| $82 |4|38| $2,174 
SLUG|0|||||||1| $16 |52|52| $932 
Tragically Hip|0|||||||101| $88 |49|8,682| $943,505 
Duran Duran Parking Passes|0|||||||20| $25 |5|258| $5,925 
Mali Music|0|||||||8| $31 |3|36| $2,004 
Sam Black Church|0|||||||3| $33 |23|72| $2,551 
Celebrating The Who|0|||||||1| $212 |372|372| $110,727 
The Dear Hunter|0|||||||56| $39 |6|346| $13,709 
Emo Night Brooklyn|2||0|0|||0|7| $22 |3|161| $4,615 
Boyz Noize|0|||||||2| $24 |26|52| $1,468 
Birdy|0|||||||27| $29 |30|2,167| $57,822 
Black Crowes|0|||||||93| $85 |112|14,120| $1,434,052 
Parklife Music Festival|0|||||||4| $77 |35|214| $18,937 
Murs|0|||||||30| $33 |4|90| $3,283 
Jorja Smith|0|||||||8| $27 |21|202| $5,835 
Pure|0|||||||2| $145 |19|39| $5,993 
Green Velvet|1||0|0||1|1|7| $65 |1|39| $3,872 
Carly Rae Jepsen|0|||||||68| $40 |38|5,020| $237,065 
Jam On The River|0|||||||1| $52 |17|17| $905 
Chris Lane Band|0|||||||9| $17 |8|68| $1,286 
Moonrise Music Festival|0|||||||14| $145 |15|775| $133,430 
Selena Gomez Parking Passes|0|||||||29| $24 |13|563| $13,936 
The Bounce TV Summer Music Festival|0|||||||6| $102 |25|244| $24,147 
Albert Hammond Jr|0|||||||25| $26 |6|430| $13,383 
Joshua Redman|0|||||||9| $66 |4|39| $3,000 
The Ghost of a Saber Tooth Tiger|0|||||||15| $23 |2|40| $1,033 
Basement|0|||||||27| $30 |9|360| $11,021 
The Outlaws|3||0|0||19|19|25| $65 |2|48| $2,939 
Fleetwood Mac|0|||||||130| $170 |1,165|165,125| $35,859,962 
The Chainsmokers Parking Passes|0|||||||25| $30 |7|228| $6,507 
Killswitch Engage|0|||||||108| $45 |11|2,272| $118,150 
Wanee Music Festival|0|||||||6| $195 |54|311| $77,930 
Burgerama Music Festival|0|||||||7| $52 |31|221| $14,205 
Nashville In Concert|0|||||||45| $89 |69|5,971| $589,016 
Summer Breeze Festival|0|||||||2| $72 |19|39| $4,122 
Ohio River Throwdown|0|||||||2| $78 |131|262| $20,679 
Cyndi Lauper|0|||||||86| $98 |34|6,399| $766,259 
Hotel Garuda|0|||||||8| $36 |20|276| $10,277 
Broods|0|||||||73| $31 |21|2,792| $96,049 
Charles Esten|2||0|0|||0|12| $87 |4|107| $9,778 
Craig Wiseman|0|||||||5| $54 |16|330| $27,151 
POP The Dream|0|||||||3| $104 |112|325| $35,432 
The LOST Concert|0|||||||2| $110 |54|109| $15,041 
Red White and Boom Music Festival|0|||||||5| $59 |205|1,057| $79,359 
My Life Every Day USA|0|||||||19| $106 |57|1,234| $125,166 
Carrie Underwood Parking Passes|0|||||||41| $27 |9|610| $19,230 
The Clarks|0|||||||14| $48 |7|80| $3,555 
The Bogmen|0|||||||5| $58 |13|67| $4,033 
Carolina Chocolate Drops|0|||||||47| $60 |2|129| $6,790 
Luis Coronel|0|||||||6| $62 |8|103| $8,382 
Bishop Briggs|2||0|0||16|8|24| $31 |46|1,108| $41,815 
Julian Casablancas|0|||||||29| $30 |11|559| $21,640 
Noel Gallagher's High Flying Birds|0|||||||8| $49 |202|2,462| $246,117 
Jessie James Decker|0|||||||19| $40 |21|1,166| $69,140 
Big Band Holidays|0|||||||12| $157 |3|46| $7,506 
Tribute to Lead Belly|0|||||||1| $82 |51|51| $5,290 
Fucked Up|1||0|0|||0|11| $21 |10|161| $4,891 
Hozier|0|||||||87| $75 |569|53,270| $4,369,053 
Joey Bada$$|6||0|0||15|7|85| $47 |8|2,579| $142,580 
The Human League|1||0|0|||0|21| $60 |13|622| $66,785 
Bluegrass Situation|0|||||||3| $75 |85|383| $30,975 
Pepsi Gulf Coast Jam|0|||||||2| $97 |27|54| $5,546 
The Postal Service|0|||||||35| $50 |361|16,426| $1,010,173 
Dimitri Vegas|0|||||||22| $60 |14|959| $70,022 
The Yardbirds|0|||||||20| $60 |2|40| $2,560 
O-Town|0|||||||25| $38 |6|200| $6,580 
Anohni|0|||||||2| $72 |50|100| $9,637 
98.5 KRZ Summer Smash|0|||||||1| $75 |59|59| $4,633 
Win Butler|0|||||||2| $24 |46|46| $1,187 
Future Parking Passes|0|||||||36| $20 |11|512| $11,978 
Southern Soul Assembly|0|||||||29| $59 |6|215| $14,615 
Rocket from the Crypt|0|||||||13| $43 |38|413| $20,039 
Sohn|1||0|0|||0|40| $25 |8|1,005| $31,303 
NOFX|0|||||||61| $52 |28|3,605| $215,513 
Austra|7||0|0||41|8|30| $33 |8|275| $9,487 
Temple Of The Dog|0|||||||8| $197 |1,713|18,122| $3,375,481 
Dorothy|0|||||||18| $29 |18|253| $9,371 
Vanessa Williams|0|||||||20| $88 |6|120| $11,491 
Toronto Urban Roots Fest|0|||||||18| $65 |8|101| $8,676 
Bernhoft|1||0|0|||0|28| $45 |4|54| $2,175 
Rosanne Cash|2||0|0||26|26|70| $90 |4|369| $38,601 
RockyGrass Festival|0|||||||24| $105 |29|783| $112,612 
Loudon Wainwright|0|||||||8| $72 |14|43| $4,670 
Rich The Kid|0|||||||14| $32 |2|106| $4,507 
Hillsong United Parking Passes|0|||||||12| $19 |9|142| $2,752 
Holy Ghost|0|||||||31| $35 |27|867| $47,913 
Andrew Jackson Jihad|0|||||||39| $37 |7|226| $8,958 
Reggae Night|0|||||||2| $40 |622|622| $43,003 
Rebel Bingo|0|||||||8| $20 |6|88| $1,994 
Jacks Mannequin|0|||||||13| $100 |221|2,610| $246,735 
Beatlemania|1||0|0|||0|72| $66 |2|91| $6,557 
Lemaitre|1||0|0||4|4|8| $25 |14|74| $1,721 
Fruit Bats|0|||||||5| $18 |2|47| $1,258 
Future Sound Of Egypt FSOE 350|0|||||||3| $48 |25|191| $16,460 
Christina Perri|0|||||||60| $50 |33|3,870| $205,506 
Stockholm CA|0|||||||1| $15 |109|109| $2,390 
The Pains of Being Pure At Heart|0|||||||11| $22 |20|91| $2,374 
Jesse Malin|0|||||||3| $34 |6|31| $1,178 
The Milk Carton Kids|1||0|0||106|106|104| $57 |8|1,094| $67,903 
Sinkane|1||0|0|||0|11| $20 |2|41| $1,412 
Cali Christmas|0|||||||5| $127 |713|3,871| $597,427 
Flashback Festival|0|||||||9| $59 |69|933| $92,911 
Ryan Montbleau Band|0|||||||24| $36 |3|78| $3,470 
Country Stampede|0|||||||20| $91 |6|328| $40,181 
John Mayer|0|||||||117| $91 |930|132,866| $16,413,479 
Bea Miller|0|||||||3| $39 |9|38| $1,589 
Amaranthe|0|||||||49| $36 |2|136| $4,652 
ASAP Mob|0|||||||1| $49 |336|336| $17,057 
Los Tucanes De Tijuana|1||0|0||78|78|13| $99 |3|488| $52,634 
Night of a Thousand Stevies|0|||||||5| $44 |17|73| $3,870 
David Archuleta|0|||||||11| $68 |18|158| $11,143 
Rammstein|0|||||||35| $122 |214|13,682| $1,775,994 
Thalia|0|||||||11| $139 |48|680| $101,136 
Olga Tanon|0|||||||3| $115 |26|52| $7,498 
Pennywise|0|||||||93| $36 |14|2,357| $106,477 
System of a Down|0|||||||23| $92 |599|15,570| $1,685,107 
Frank Ocean|0|||||||14| $98 |160|2,135| $232,106 
Something Wonderful Festival|0|||||||3| $90 |130|432| $45,147 
Built To Spill|0|||||||170| $42 |9|2,020| $91,890 
Coastline Festival - A Musiculinary Experience|0|||||||4| $55 |62|292| $19,056 
Simian Mobile Disco|0|||||||16| $31 |5|79| $2,777 
Elton John Parking Passes|2||0|0|||0|11| $30 |6|220| $8,208 
Wayne Newton|10||0|0||3|3|99| $87 |5|160| $12,435 
Ricardo Montaner|0|||||||4| $116 |46|271| $38,109 
David Allan Coe|1||0|0||8|8|47| $59 |5|276| $15,809 
Hot Chelle Rae|0|||||||31| $49 |8|1,154| $48,195 
The Daptone Super Soul Revue|0|||||||2| $91 |29|58| $5,542 
Taylor Swift Parking Passes|0|||||||55| $38 |62|7,166| $392,992 
New Kids on the Block|0|||||||205| $85 |453|128,416| $12,837,917 
Doo Wop Extravagenza|2||0|0||137|68|29| $93 |4|117| $9,887 
Temple Of The Dog Parking Passes|0|||||||5| $36 |3|63| $2,054 
Roy Clark|0|||||||9| $92 |4|37| $3,584 
Rain The Beatles Experience|0|||||||31| $99 |8|244| $26,115 
Ashanti|0|||||||11| $61 |10|96| $6,789 
Mudhoney|0|||||||24| $33 |4|115| $3,686 
Summerfest|0|||||||15| $45 |13|269| $12,134 
George Ezra|0|||||||32| $46 |205|7,611| $368,312 
Jackyl|6||0|0||131|23|40| $46 |2|92| $3,783 
Madness|0|||||||14| $63 |13|870| $62,338 
The Cave Singers|0|||||||26| $36 |2|45| $1,702 
Kings of Chaos|0|||||||11| $32 |18|227| $10,253 
Ultimate Music Experience|0|||||||10| $100 |77|529| $56,361 
White Out Party|0|||||||2| $42 |44|44| $1,907 
Bun B|0|||||||12| $39 |3|103| $4,905 
Linda Eder|1||0|0|||0|22| $109 |4|85| $10,572 
Monica|0|||||||32| $69 |14|647| $52,722 
Jordan Smith|0|||||||14| $51 |6|87| $5,340 
Big Wild|0|||||||37| $33 |26|1,591| $60,402 
Jamie Cullum|0|||||||22| $69 |68|1,624| $129,817 
Zucchero|0|||||||41| $91 |10|663| $71,467 
Pity Sex|0|||||||5| $50 |8|31| $1,449 
Cam ron|0|||||||5| $20 |2|52| $1,104 
Norma Jean|0|||||||23| $26 |4|43| $1,306 
Ritchie Blackmores Rainbow|0|||||||3| $70 |12|36| $2,951 
Pete Yorn|5||0|0||14|14|45| $41 |9|598| $29,652 
Brother Ali|0|||||||52| $37 |5|239| $8,374 
Julion Alvarez|0|||||||39| $129 |61|3,398| $508,259 
Disney in Concert|5||0|0||191|58|13| $58 |3|56| $3,723 
ABBA the Show|0|||||||2| $96 |21|42| $4,216 
Vertical Horizon|0|||||||12| $33 |4|58| $2,312 
Tennis|5||0|0||68|13|21| $33 |9|335| $13,243 
Kap Slap|1||0|0|||0|20| $28 |10|384| $20,407 
Tim Janis|1||0|0|||0|5| $152 |6|46| $7,573 
The Cinematic Orchestra|0|||||||5| $41 |2|176| $7,370 
Ofwgkta|0|||||||2| $60 |84|168| $11,219 
Joe and Caspar|0|||||||5| $25 |5|36| $1,505 
Robert DeLong|0|||||||49| $29 |9|615| $20,057 
Reventon Super Estrella|0|||||||6| $110 |385|2,201| $285,845 
KUBE Summer Jam|0|||||||1| $55 |181|181| $11,576 
Carly Rose Sonenclar|0|||||||1| $30 |78|78| $2,693 
Jinglefest|0|||||||5| $70 |38|491| $44,146 
Spirit Fest|0|||||||7| $80 |4|93| $6,010 
BottleRock 2013|0|||||||6| $112 |71|580| $95,460 
Snow Show 2016|0|||||||1| $39 |107|107| $5,102 
KTUs Beatstock|0|||||||1| $43 |1,053|1,053| $79,648 
Aurora|0|||||||31| $20 |14|969| $24,611 
Hideout Block Party|0|||||||9| $45 |8|213| $16,323 
Tree Town Music Festival|0|||||||11| $82 |4|46| $4,478 
Barbara Mason|0|||||||2| $77 |83|166| $13,857 
Blaze N Glory Music Festival|0|||||||4| $66 |156|725| $48,002 
AFI|0|||||||89| $40 |60|11,907| $624,607 
Petit Biscuit|1||0|0|||0|12| $22 |77|1,025| $34,457 
Dr. Octagon|0|||||||6| $42 |14|140| $10,442 
Tomorrow World|0|||||||1| $245 |1,467|1,467| $378,781 
Liquid Stranger|0|||||||9| $53 |11|74| $4,168 
Sunfall Festival|0|||||||1| $35 |118|118| $4,436 
Mike Doughty|1||0|0|||0|49| $41 |4|79| $3,287 
Saosin|0|||||||18| $43 |8|708| $38,057 
Jeff Tweedy|0|||||||57| $71 |50|3,609| $238,962 
Hippiefest|0|||||||11| $77 |6|83| $6,019 
Texas Tornados|0|||||||2| $50 |34|69| $4,020 
Seether|4||0|0||35|7|157| $54 |25|5,569| $350,436 
Flight to Mars|0|||||||7| $40 |27|176| $8,331 
Hepcat|0|||||||7| $66 |25|113| $6,772 
M3 Rock Festival|0|||||||21| $103 |78|1,916| $355,794 
Texas Tango|0|||||||1| $75 |238|238| $21,431 
Adam Lambert|0|||||||38| $70 |100|5,121| $500,247 
Brian Culbertson|0|||||||56| $82 |4|270| $27,548 
Dan Auerbach|0|||||||1| $65 |253|253| $16,996 
Jhene Aiko|0|||||||21| $69 |44|2,476| $183,728 
Jackson Browne|0|||||||272| $128 |71|28,709| $4,068,145 
The Overtones|17||0|0||74|4|18| $39 |2|49| $2,213 
SWV|0|||||||7| $74 |16|73| $8,031 
Lupe Fiasco|0|||||||110| $47 |20|3,242| $175,182 
Big Bang|0|||||||1| $100 |109|109| $23,435 
Chairlift|1||0|0|||0|24| $20 |13|742| $17,733 
Johnny Flynn and The Sussex Wit|0|||||||3| $33 |7|41| $1,364 
Nikki Yanofsky|0|||||||9| $52 |3|51| $3,359 
Bodeans|0|||||||31| $58 |6|196| $11,445 
Ed Kowalcyzk|0|||||||3| $38 |19|39| $2,334 
Chastity Belt|5||0|0|||0|9| $19 |5|35| $794 
A Prairie Home Companion with Garrison Keillor|0|||||||163| $103 |44|10,369| $1,255,019 
The Breaks Hip Hop Festival|0|||||||1| $62 |72|72| $4,269 
Street Dogs|0|||||||19| $32 |4|127| $4,423 
Classixx|1||0|0||4|4|14| $30 |12|214| $6,582 
El Gran Combo de Puerto Rico|2||0|0||24|12|24| $131 |18|726| $106,360 
Lovebox Festival|0|||||||3| $110 |82|263| $27,767 
Cathedral|0|||||||2| $32 |55|55| $1,792 
Center of Gravity Festival|0|||||||14| $164 |9|180| $47,218 
Holy Holy|0|||||||11| $38 |7|90| $3,692 
Armenchik|0|||||||2| $98 |46|93| $9,694 
Third Day|0|||||||138| $65 |12|3,682| $255,320 
Earthday Birthday|0|||||||4| $69 |132|592| $43,908 
A Great Big World|0|||||||34| $24 |9|633| $15,427 
All for the Hall|0|||||||7| $77 |1,049|6,159| $579,381 
Devin Townsend|0|||||||39| $34 |4|281| $10,349 
Hot 1075 Summer Jamz|0|||||||2| $73 |275|275| $29,742 
KROQ Almost Acoustic Christmas|0|||||||10| $153 |1,217|12,716| $2,077,450 
Mini Mansions|0|||||||2| $30 |25|51| $1,672 
Steve Tyrell|1||0|0||26|26|24| $105 |2|36| $4,164 
Escape Music Festival|0|||||||5| $65 |26|415| $112,343 
XTRMST|0|||||||2| $18 |26|53| $1,495 
Circles Around the Sun|0|||||||4| $26 |2|59| $4,898 
Greg Dulli|0|||||||16| $31 |14|291| $11,305 
Every Time I Die|20||0|0||134|8|157| $41 |4|765| $36,140 
Jovanotti|0|||||||10| $60 |4|97| $4,328 
Lucius|0|||||||65| $28 |16|2,335| $79,822 
Gavin James|5||0|0||28|12|15| $24 |5|130| $3,629 
